央视频道,#genre#
海南卫视,http://180.158.130.39:1024/udp/239.45.1.81:5140
海南卫视,http://www.akw323.com:9527/udp/238.255.2.58:5999
海南卫视,http://116.226.30.31:4022/udp/239.45.1.81:5140
海南卫视,http://111.167.49.238:5002/udp/225.1.2.82:5002
海南卫视,http://221.213.69.82:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
海峡卫视,https://livednow.com/migu/849119120?sign=gAAAAABmxHgUZpLEgWRH60aJ6PgiMJBm4YyUlfVYpwjcukoQrpcg1pG_9ag2KKH9EIh4jcD9zfLJERiwBNw7shDxsQF93HSYUlNk2fxgLW3__QJKQFlZcJNHTdWcLqIZvavVj3FGWyRs1l3LbxWDu_Xj4hnJLBjH4Fqwvin_LxqXSL6DA1Dng-PbuWQ4G5GylAlTkGCx-_nm9J2B8ZSQPbVEHDrNje868A%3D%3D
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv&playlive=1&authid=0
海峡卫视,http://r.jdshipin.com/WtYt3
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv
河北卫视,http://117.114.153.18:8180/TV00000000000000000013@HHZT
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.flv?t=2510710360&k=689e494c226aa7038632a897aa3dbd27#rtmp://tv.pull.hebtv.com/jishi/weishipindao?t=2510710360&k=6cdf3c059a496f8c8375f86e1fb53346
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.flv?t=2510710360&k=689e494c226aa7038632a897aa3dbd27
河北卫视,http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://omnix.cn:4000/udp/225.1.8.76:8002
河南卫视,http://117.114.153.18:8180/TV00000000000000000016@HHZT
河南卫视,http://www.akw323.com:9527/udp/238.255.2.74:5999
河南卫视,http://221.213.69.82:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://ik6.iptv8.net:8888/udp/225.1.4.98:1127
河南卫视,http://180.158.130.39:1024/udp/239.45.0.3:5140
湖北卫视,https://livednow.com/migu/738906825?sign=gAAAAABmwyZNNlXhtrhOhH_oYtdU3L7x4ljmPDkK_4cKrPH_7kOKehQtZ66gyEHE-3JxVGcBUw0fjS9_3yC-gG4aWFuzR3lNek1gYiHub1rMxu_Rk6xi9_z3wfnreBul2f15eBXSaJ_enhKAE6yrRYmhsXPZ8LRK-v3ouma0dVGPbUDQQKwCw3pVe9a1xDDvV2EAOLtmgXKbXI_OxFDwd1ucR_zUVlhcEA%3D%3D
湖北卫视,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/01.m3u8?&HlsSubType=&encrypt=
湖北卫视,http://221.213.69.82:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://www.akw323.com:9527/udp/238.255.2.102:5999
湖北卫视,http://120.237.241.82:4000/udp/239.77.1.174:5146
湖南卫视,http://117.114.153.18:8180/TV00000000000000000148@HHZT
湖南卫视,http://27.10.76.34:8006/udp/225.0.4.75:7980
湖南卫视,http://120.234.5.29:6000/udp/239.20.0.105:2008
湖南卫视,http://60.7.56.50:4000/udp/239.253.92.68:8022
湖南卫视,http://27.10.76.34:8001/udp/225.0.4.75:7980
吉林卫视,http://117.114.153.18:8180/TV00000000000000000039@HHZT
吉林卫视,http://221.213.69.82:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://180.158.130.39:1024/udp/239.45.0.6:5140
吉林卫视,http://111.167.49.238:5002/udp/225.1.2.26:5002
吉林卫视,http://27.11.52.62:8005/udp/225.0.4.35:7980
江苏卫视,https://livednow.com/migu/623899368?sign=gAAAAABmxHgU9l6540HWASMdYBP3mqMMHwsPTowWEgfBHnoJECqo8rk5EJKsrA6SPxXDzGVx86fSCYPOBRYncLoV4-6hDbpoXPbxU25oFXrgO-dkZXAWvgK3jcp7ddophCe8nstgr0ZRbMrR5q4EoD1ATYIP_vdv2JlRWNUtyUBdfcG-NY2DJMU9BpWExqi3Jg2aeGhnuRbgcj1KRdujoq_wRuoqU4M_XQ%3D%3D
江苏卫视,http://221.213.69.82:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://117.114.153.18:8180/TV00000000000000000089@HHZT
江苏卫视,http://182.104.192.98:8180/TV00000000000000000031@HHZT
江苏卫视,https://livednow.com/migu/623899368?sign=gAAAAABmwyZN-bdhKYlq5yraCzQsPyj7q3-bABWH7n3XXfVtAR-RzNRfp9lhWaalWb7HTusOMx2Jqw74u94Gqvzagmkzgfm5MkEWSj1cNM6Upmg9KxPU5oX2qK-LQH0fKn9a0yUejLec2am4QUEVpd05P8w-CuEv6XTNqwQNu4dcCDWIMMlLWEZ1SAf8OPVJCrZehtulE6A1wcF8FfFEB4FBW6yDnXkKyQ%3D%3D
江西卫视,http://117.114.153.18:8180/TV00000000000000000019@HHZT
江西卫视,https://livednow.com/migu/783847495?sign=gAAAAABmxHgUnswJzO0p4BXXdCSFrv8gsIc2py41IJI_V1gUvDtwIgWjSqHyjsnEOlE7YZYfCfwSYekoyTSRhH2J9etfBE7qjEP7my57CXG4fX3Nqz55jAaO6YfFPw9x2zA8XpWswHl-s4NZRtLkQ5RzCKP2OO2z0nKS4gTbyyLOFHw1--z9qFADZFE3yvWo07VMucFJLVxA9ooR3Ws9yf8O670kJTZ4Hw%3D%3D
江西卫视,http://120.234.5.29:6000/udp/239.20.0.55:3180
江西卫视,http://60.7.56.50:4000/udp/239.253.92.19:6145
江西卫视,https://livednow.com/migu/783847495?sign=gAAAAABmwyZNC4PAtnV7ZIdvVh4Ae-2Ir5n6IkcJEdwJfisEj74w0grC2Kutx2ysQj-oUzjsYLn0bqUjnG4k7yMj0ZW-x0pwoq9yNmnpz-v4gmAuqBqqaiDyaCNJEUZePaKhivjjUMRVskZFwkSyyqjQkQPdf_-y955fXkr9392CFCBReXBhifzepZelXbxwnJSm5UQsqVcPJKUzcoiJIUVkPo3GN8kFyA%3D%3D
康巴卫视,http://180.158.130.39:1024/udp/239.45.1.251:5140
康巴卫视,http://61.188.254.218:9527/udp/239.93.0.41:5140
康巴卫视,http://116.226.30.31:4022/udp/239.45.1.251:5140
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
辽宁卫视,http://111.167.49.238:5002/udp/225.1.1.154:5002
辽宁卫视,http://221.213.69.82:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://123.180.177.20:16000/udp/239.253.92.30:8028
辽宁卫视,http://omnix.cn:4000/udp/225.1.8.51:8056
辽宁卫视,http://27.10.76.34:8006/udp/225.0.4.98:7980
旅游卫视,http://111.61.236.247:9081/hls/50/index.m3u8
宁夏卫视,http://117.114.153.18:8180/TV00000000000000000018@HHZT
宁夏卫视,http://27.11.52.62:8005/udp/225.0.4.41:7980
宁夏卫视,http://111.167.49.238:5002/udp/225.1.1.56:5002
宁夏卫视,http://60.7.56.50:4000/udp/239.253.92.32:8050
宁夏卫视,http://123.180.177.20:16000/udp/239.253.92.32:8050
农林卫视,http://1.70.35.119:8082/udp/239.1.1.73:8073
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
青海卫视,http://117.114.153.18:8180/TV00000000000000000034@HHZT
青海卫视,http://www.akw323.com:9527/udp/238.255.2.51:5999
青海卫视,http://221.213.69.82:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://124.230.56.55:55555/udp/239.76.254.132:9000
青海卫视,http://220.164.192.48:50085/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
三沙卫视,http://117.114.153.18:8180/TV00000000000000000041@HHZT
三沙卫视,http://116.226.30.31:4022/udp/239.45.1.82:5140
三沙卫视,http://180.158.130.39:1024/udp/239.45.1.82:5140
三沙卫视,http://120.237.241.82:4000/udp/239.253.43.113:5146
三沙卫视,http://111.167.49.238:5002/udp/225.1.2.181:5002
厦门卫视,http://117.114.153.18:8180/TV00000000000000000044@HHZT
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140
厦门卫视,http://220.164.192.48:50085/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
厦门卫视,http://1.70.35.119:8082/udp/239.1.1.71:8071
厦门卫视,http://221.213.69.82:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://hlsbkmgsplive.miguvideo.com/wd-shandonghd-1200/01.m3u8?&HlsSubType=&encrypt=
山东卫视,http://117.114.153.18:8180/TV00000000000000000083@HHZT
山东卫视,http://221.213.69.82:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://27.10.76.34:8002/udp/225.0.4.199:7980
山东卫视,http://27.10.76.34:8001/udp/225.0.4.199:7980
山西卫视,http://117.114.153.18:8180/TV00000000000000000030@HHZT
山西卫视,http://221.213.69.82:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://111.167.49.238:5002/udp/225.1.1.50:5002
山西卫视,http://wouu.net:9977/udp/239.93.0.6:5140
山西卫视,http://60.7.56.50:4000/udp/239.253.92.44:8046
陕西卫视,http://117.114.153.18:8180/TV00000000000000000038@HHZT
陕西卫视,http://221.213.69.82:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://27.10.76.34:8002/udp/225.0.4.36:7980
陕西卫视,http://120.237.241.82:4000/udp/239.77.1.54:5146
陕西卫视,http://220.164.192.48:50085/tsfile/live/0136_1.m3u8
深圳卫视,http://117.114.153.18:8180/TV00000000000000000101@HHZT
深圳卫视,http://117.114.153.18:8180/TV00000000000000000198@HHZT
深圳卫视,http://123.180.177.20:16000/udp/239.253.92.161:8036
深圳卫视,http://27.11.52.62:8005/udp/225.0.4.27:7980
深圳卫视,http://123.180.177.20:16000/udp/239.253.92.86:8017
四川卫视,http://117.114.153.18:8180/TV00000000000000000033@HHZT
四川卫视,http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://60.7.56.50:4000/udp/239.253.92.73:8033
四川卫视,http://27.11.52.62:8005/udp/225.0.4.24:7980
四川卫视,http://wouu.net:9977/udp/239.93.0.169:5140
天津卫视,http://116.28.124.202:8520/udp/239.77.0.97:5146
天津卫视,http://27.10.134.196:8003/udp/225.0.4.82:7980
天津卫视,http://222.68.33.45:9898/udp/239.45.1.124:5140
天津卫视,http://120.234.5.29:6000/udp/239.20.0.171:2140
天津卫视,http://221.213.69.82:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://27.11.52.62:8004/udp/225.0.4.42:7980
西藏卫视,http://120.237.241.82:4000/udp/239.77.1.49:5146
西藏卫视,http://116.226.30.31:4022/udp/239.45.1.231:5140
西藏卫视,http://1.70.35.119:8082/udp/239.1.1.57:8057
西藏卫视,http://180.158.130.39:1024/udp/239.45.1.231:5140
新疆卫视,http://117.114.153.18:8180/TV00000000000000000031@HHZT
新疆卫视,http://111.167.49.238:5002/udp/225.1.1.35:5002
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://36.35.16.98:9901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://124.94.193.136:9902/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
云南卫视,http://221.213.69.82:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://1.70.35.119:8082/udp/239.1.1.54:8054
云南卫视,http://117.114.153.18:8180/TV00000000000000000028@HHZT
云南卫视,http://111.167.49.238:5002/udp/225.1.1.61:5002
云南卫视,http://60.7.56.50:4000/udp/239.253.92.28:8030
浙江卫视,http://27.10.134.196:8003/udp/225.0.4.81:7980
浙江卫视,http://27.10.76.34:8008/udp/225.0.4.81:7980
浙江卫视,http://27.10.134.196:8001/udp/225.0.4.81:7980
浙江卫视,http://120.234.5.29:6000/udp/239.20.0.169:2136
浙江卫视,http://60.7.56.50:4000/udp/239.253.92.72:8023
重庆卫视,http://www.wpfhome.cn:5555/udp/235.254.196.249:1268
重庆卫视,http://180.158.130.39:1024/udp/239.45.1.84:5140
重庆卫视,http://221.213.69.82:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.180.177.20:16000/udp/239.253.92.10:6053
重庆卫视,http://120.234.5.29:6000/udp/239.20.0.195:2188
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=fa85a7111719921825
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=d60823ce1718441050
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=be54a04d1719055140
大湾区卫视,http://116.28.124.202:8520/udp/239.77.1.12:5146
大湾区卫视,http://113.65.7.43:8888/udp/239.77.0.9:5146
大湾区卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.9:5146
大湾区卫视,http://www.zz49.top:4022/udp/239.77.0.9:5146
大湾区卫视,http://120.237.241.82:4000/udp/239.77.0.215:5146
黑龙江卫视,http://117.114.153.18:8180/TV00000000000000000084@HHZT
黑龙江卫视,http://60.7.56.50:4000/udp/239.253.92.50:8032
黑龙江卫视,http://120.234.5.29:6000/udp/239.20.0.123:2044
黑龙江卫视,http://221.213.69.82:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://120.237.241.82:4000/udp/239.77.1.179:5146
内蒙古卫视,http://117.114.153.18:8180/TV00000000000000000010@HHZT
内蒙古卫视,http://180.158.130.39:1024/udp/239.45.1.238:5140
内蒙古卫视,http://1.70.35.119:8082/udp/239.1.1.60:8060
内蒙古卫视,http://221.213.69.82:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://111.167.49.238:5002/udp/225.1.1.32:5002
四川康巴卫视,http://wouu.net:9977/udp/239.93.0.41:5140
山东教育卫视,http://1.70.35.119:8082/udp/239.1.1.74:8074
山东教育卫视,http://111.167.49.238:5002/udp/225.1.2.118:5002
山东教育卫视,http://wouu.net:9977/udp/239.93.1.196:5140
山东教育卫视,http://117.114.153.18:8180/TV00000000000000000036@HHZT
山东教育卫视,http://xuys.top:8888/udp/225.1.2.118:5002
东方卫视,http://origin.lean.org.cn:4000/udp/239.45.3.146:5140
东方卫视,http://117.114.153.18:8180/TV00000000000000000138@HHZT
东方卫视,http://www.akw323.com:9527/udp/238.255.2.98:5999
东方卫视,http://27.10.134.196:8003/udp/225.0.4.80:7980
东方卫视,http://27.11.52.62:8004/udp/225.0.4.80:7980
黄河卫视,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
中国天气,http://origin.lean.org.cn:4000/udp/239.45.1.47:5140
第一卫视,http://play2.one-tv.com/live/onetv.m3u8

地方频道,#genre#
广东卫视,http://www.akw323.com:9527/udp/238.255.2.59:5999
广东卫视,http://120.234.5.28:6000/udp/239.20.0.101:2000
广东珠江,http://113.67.164.10:8888/udp/239.77.0.1:5146
广东珠江,http://www.zz49.top:4022/udp/239.77.0.3:5146
广东珠江,http://lzjzyh.xyz:8888/udp/239.20.0.64:3144
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-11.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-5.m3u8
深圳卫视,http://120.234.5.29:6000/udp/239.20.0.122:2042
深圳卫视,http://kms.erfiy.com:8884/udp/225.0.4.202:7980
深圳卫视,http://116.128.224.11:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://61.163.181.78:9901/tsfile/live/1041_1.m3u8
深圳卫视,http://123.132.233.194:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
大湾区卫视,http://124.205.11.205:91/live/NFWS-1500k/live.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-11.ctv
广东体育,http://116.28.124.202:8520/udp/239.77.0.112:5146
广东体育,http://116.28.124.202:8520/udp/239.77.1.97:5146
广东体育,http://125.93.74.27:9002/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://119.135.1.16:6699/live/1058/index.m3u8
金鹰纪实,http://111.167.49.238:5002/udp/225.1.1.124:5002
金鹰纪实,http://123.180.177.20:16000/udp/239.253.92.103:6054
金鹰纪实,http://wouu.net:9977/udp/239.93.0.130:5140
金鹰纪实,http://omnix.cn:4000/udp/225.1.8.31:8156
金鹰纪实,http://180.158.130.39:1024/udp/239.45.1.45:5140
上海外语,http://116.226.30.31:4022/udp/239.45.1.127:5140
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-7.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-5.ctv
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-10.ctv
第一财经,http://origin.lean.org.cn:4000/udp/239.45.3.211:5140
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-8.m3u8
东方财经,http://60.7.56.50:4000/udp/239.253.93.239:6417
东方财经,http://1.70.35.119:8082/udp/239.1.1.85:8085
东方财经,http://xuys.top:8888/udp/225.1.1.247:5002
东方财经,http://116.226.30.31:4022/udp/239.45.1.119:5140
东方财经,http://116.226.30.31:4022/udp/239.45.0.17:5140
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-4.m3u8
生活时尚,http://111.167.49.238:5002/udp/225.1.1.143:5002
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-5.ctv
生活时尚,http://123.180.177.20:16000/udp/239.253.93.226:6404
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-1.ctv
浙江公共新闻,https://stream1.freetv.fun/zhe-jiang-gong-gong-xin-wen-1.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-xiu-xian-1.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-3.m3u8
浙江钱江都市,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-5.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
文物宝库,http://111.61.236.247:9081/hls/64/index.m3u8
上海教育,http://180.158.130.39:1024/udp/239.45.0.13:5140
上海教育,http://origin.lean.org.cn:4000/udp/239.45.0.13:5140
上海教育,http://116.226.30.31:4022/udp/239.45.0.13:5140
上海纪实,https://live3.lalifeier.eu.org/kankanews/jsrw.m3u8?t=1724624404&key=1dd983f52013c69d0db85f8e089c67b8
上海纪实,https://live3.lalifeier.eu.org/kankanews/jsrw.m3u8?t=1725488412&key=0ce6cc50e06a165018bc09343e0ca40f
上海纪实,http://120.237.241.82:4000/udp/239.77.0.147:5146
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-1.ctv
上海纪实,http://120.237.241.82:4000/udp/239.77.1.216:5146
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-4.m3u8
上海都市,http://origin.lean.org.cn:4000/udp/239.45.3.236:5140
上海都市,http://180.158.130.39:1024/udp/239.45.3.236:5140
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-3.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-1.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
新闻综合,http://origin.lean.org.cn:4000/udp/239.45.3.209:5140
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-4.m3u8
新闻综合,http://116.226.30.31:4022/udp/239.45.3.209:5140
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-5.ctv
新闻综合,https://live3.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1723599365&key=0fc5d4cf23befa9b9d3daba4999ab5f3
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8?zyund
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund
广南电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8?zyund
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8zyund
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8?zyund
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
北京新闻,http://123.113.186.207:8000/udp/239.3.1.159:8000
北京新闻,http://124.205.11.242:91/live/BTVXWhd-5M/live.m3u8
北京生活,http://123.113.186.207:8000/udp/239.3.1.117:8000
北京生活,http://omnix.cn:4000/udp/225.1.8.127:8002
北京生活,http://124.205.11.239:91/live/BTVSHhd-5M/live.m3u8
北京生活,http://124.205.11.242:91/live/BTVSHhd-5M/live.m3u8
北京财经,http://123.113.186.207:8000/udp/239.3.1.116:8000
北京财经,http://omnix.cn:4000/udp/225.1.8.106:8002
北京财经,http://omnix.cn:4000/udp/225.1.8.125:8002
北京青年,http://omnix.cn:4000/udp/225.1.8.118:8002
北京青年,http://omnix.cn:4000/udp/225.1.8.128:8002
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8?zbeid
通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8?zbeid
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
